,ID,title,difficulty,sport,length,time,climb,min,max,technique,fitness,region,lat,lon
3054,559810,"Grotto, Brissago, Switzerland",1 - easy,Hiking,0.83,00:17,59,511,571.0,1,1,tessin,46.119095,8.700148
3055,541671,M.te MORELLO,1 - easy,Hiking,13.28,03:16,316,241,506.0,2,3,tessin,45.857304,8.988263
3056,811820,Bignasco Stagna Sècc Bignasco,2 - medium,Hiking,13.26,05:29,1210,442,1579.0,3,5,tessin,46.340599,8.608578
3057,684230,Corona dei Pinci,1 - easy,Hiking,1.67,00:41,177,1101,1277.0,2,2,tessin,46.149563,8.714992
3058,618206,Cademario-Santa Maria,1 - easy,Hiking,6.16,01:33,162,722,790.0,1,1,tessin,46.019268,8.890885
3059,6688,Alpe della Bolla - Adula UTOE - Laghetto Cadabi (Passo Laghetto) - Alpe Quarnei - Dandrio,0 - no rating,Hiking,25.3,12:00,2235,1646,2528.0,5,4,tessin,46.540901,8.97406
3060,486565,Cima di Medeglia,1 - easy,Hiking,6.75,01:59,269,767,1256.0,1,1,tessin,46.133934,8.938630999999999
3061,636260,Denti della Vecchia,2 - medium,Hiking,15.23,05:10,972,580,1469.0,3,4,tessin,46.052101,8.992548
3062,535180,Cima di Medeglia,1 - easy,Hiking,19.59,05:08,1086,198,1255.0,1,3,tessin,46.155251,8.89143
3063,995320,Monte Lema - Miglieglia,2 - medium,Mountainbike,6.22,00:30,44,738,1557.0,2,2,tessin,46.040756,8.834446
3064,436599,"Novaggio, Sentiero delle Meraviglie.",1 - easy,Hiking,7.08,02:34,362,515,661.0,1,1,tessin,46.010345,8.857113
3065,1006848,2. Etappe: Capanna Ribia-Zardin-Vergeletto,2 - medium,long-distance walking trail,9.84,03:30,277,896,2245.0,3,3,tessin,46.251488,8.541739999999999
3066,745949,Lago di Robiei,1 - easy,Hiking,3.36,01:15,78,1897,1967.0,2,1,tessin,46.443236999999996,8.513183999999999
3067,587554,"Ponte Capriasca, Gola di Lago",2 - medium,Hiking,17.04,04:08,775,433,1079.0,3,4,tessin,46.059601,8.95219
3068,676152,Brunescio pizzo rosso é ritorno,3 - difficult,Hiking,7.63,02:55,846,1515,2369.0,3,4,tessin,46.4007,8.630245
3069,753811,Vercacatall,2 - medium,Hiking,19.34,04:09,555,195,596.0,6,6,tessin,46.166748,8.784771000000001
3070,28525,"Piz Terri, 3.149 m",2 - medium,High tour,13.2,08:00,1491,1620,3043.0,5,5,tessin,46.572311,8.990335
3071,696349,Pero e melo,2 - medium,Hiking,12.04,04:46,1085,1491,2447.0,2,3,tessin,46.316032,8.493734
3072,1006874,2. Etappe: Monte di Comino-Selna-Intragna,2 - medium,long-distance walking trail,7.14,02:45,245,336,1251.0,3,4,tessin,46.176491,8.645187
3073,713801,Tre laghetti,2 - medium,Hiking,15.89,06:14,722,1192,2480.0,4,4,tessin,46.482113,8.725009
3074,63618,Discovering the forest with an e-bike,2 - medium,Cycling,30.95,08:00,245,205,1123.0,4,4,tessin,46.237808,8.532622
3075,545447,breno-alpe mageno-zottone-forcola di atasio-breno,2 - medium,Hiking,10.96,03:25,822,776,1620.0,3,3,tessin,46.035896,8.871839999999999
3076,1012243,Castagnola-Bré-Cureggia-Pregassona-Castagnola,1 - easy,Hiking,14.42,03:17,568,274,793.0,1,3,tessin,46.002586,8.973208
3077,935041,Monte Boglia,1 - easy,Hiking,11.56,03:10,803,787,1512.0,1,1,tessin,46.011086,8.995957
3078,407111,Lucomagno,2 - medium,Hiking,13.31,05:00,756,1755,2434.0,2,4,tessin,46.537624,8.834481
3079,101992,Via Alta Vallemaggia - 5.Etappe: Tomeo Hütte-Barone Hütte,3 - difficult,Hiking,10.08,08:00,1381,1738,2564.0,0,5,tessin,46.366417,8.688674
3080,154412,Herbst im Valle Maggia - Etappe 5 - Zum höchsten Glockenturm des Tessins,2 - medium,Hiking,8.68,04:00,850,557,1251.0,3,4,tessin,46.17696,8.688228
3081,723278,Laghetti della Leventina,2 - medium,Hiking,17.42,05:47,506,1170,2073.0,3,5,tessin,46.514305,8.607825
3082,172488,Locarno-Arcegno-Locarno,0 - no rating,Cycling,22.34,02:38,338,198,448.0,0,0,tessin,46.169212,8.797061
3083,933857,Strada Alta,3 - difficult,Mountainbike,44.31,04:13,1217,337,1422.0,6,5,tessin,46.528248,8.620728999999999
3084,109924,Skulpturenweg,1 - easy,Thematic route,1.47,00:30,66,293,359.0,1,1,tessin,46.159058,8.761146
3085,100092,Sentiero Cristallina - Etappe 2: San Carlo - Capanna Cristallina,3 - difficult,long-distance walking trail,12.67,05:30,1670,939,2571.0,3,5,tessin,46.408501,8.52615
3086,894436,Monte Generoso piantagioni,2 - medium,E-MTB,45.0,03:01,1631,237,1693.0,5,4,tessin,45.836502,9.02392
3087,172482,Locarno-Cugnasco-Locarno,0 - no rating,Cycling,21.76,01:32,109,194,231.0,0,0,tessin,46.169666,8.796914
3088,172446,Bignasco-Fusio,0 - no rating,Cycling,17.39,04:10,885,438,1288.0,0,0,tessin,46.338207000000004,8.606967
3089,154414,Herbst im Valle Maggia - Etappe 3 - Die Ziegenmauer am Pizzo Bombögn,2 - medium,Hiking,10.15,04:15,830,1377,2012.0,3,4,tessin,46.284626,8.490359
3090,406899,Sass Malt Ristoro,2 - medium,Hiking,9.43,04:13,1048,395,1425.0,3,4,tessin,46.416252,8.979097
3091,154415,Herbst im Valle Maggia - Etappe 6 - Von Gordevio nach Cardada,2 - medium,Hiking,10.89,05:00,1200,315,1466.0,3,4,tessin,46.224959999999996,8.742378
3092,172479,Locarno-Bosco Gurin,0 - no rating,Cycling,43.44,06:35,1486,202,1496.0,0,0,tessin,46.167889,8.795584
3093,325998,Carasc Hängebrücke,1 - easy,Hiking,4.0,02:30,343,291,821.0,2,3,tessin,46.192364000000005,8.988329
3094,110091,Auf den Spuren des Herrn Geiser,1 - easy,Thematic route,6.63,02:45,433,679,1026.0,0,2,tessin,46.201881,8.669511
3095,172469,Locarno-Campo Vallemaggia,0 - no rating,Cycling,44.76,06:40,1359,199,1331.0,0,0,tessin,46.169533,8.796955
3096,971625,Capanna Gorda,2 - medium,Snowshoe,14.62,04:21,717,1190,1804.0,4,5,tessin,46.523266,8.911125
3097,154417,Herbst im Valle Maggia - Etappe 2 - Zur Bergkirche von Mario Botta,2 - medium,Hiking,9.69,04:00,800,1170,2079.0,3,4,tessin,46.443699,8.663147
3098,172487,Avegno-Broglio,0 - no rating,Cycling,27.59,03:03,593,291,718.0,0,0,tessin,46.205135,8.742997
3099,172475,Losone-Porera,0 - no rating,Cycling,10.4,02:39,874,231,1105.0,0,0,tessin,46.164932,8.762497999999999
3100,6843,Lago Ritom,0 - no rating,Hiking,8.7,01:30,181,1781,1930.0,1,2,tessin,46.527512,8.673191000000001
3101,100094,Sentiero Cristallina - Etappe 3: Capanna Cristallina - Airolo,3 - difficult,long-distance walking trail,16.71,05:00,224,1133,2570.0,3,5,tessin,46.471684,8.526627000000001
3102,154413,Herbst im Valle Maggia - Etappe 4 - Auf den Spuren der Transhumanz,1 - easy,Hiking,9.17,03:00,290,438,891.0,0,2,tessin,46.373875,8.547568
3103,172493,Gordola-Sonogno,0 - no rating,Cycling,24.79,04:23,1054,228,917.0,0,0,tessin,46.181647999999996,8.858460000000001
3104,172447,Bignasco-San Carlo,0 - no rating,Cycling,11.35,02:30,517,441,942.0,0,0,tessin,46.340519,8.608075999999999
3105,172478,Locarno-Palagnedra,0 - no rating,Cycling,41.28,03:10,607,195,654.0,0,0,tessin,46.172215,8.800388
3106,300532,Alpe di Neggia Bike - präsentiert von supertrail.guide,3 - difficult,Mountainbike,23.1,-,1372,196,1387.0,4,6,tessin,46.145485,8.850353
3107,172477,Valle Cannobina,0 - no rating,Cycling,74.12,08:19,1409,195,975.0,0,0,tessin,46.170277,8.800601
3108,63032,Schleifenroute CH / Lugano - Tesserete / Wanderung 1,0 - no rating,Hiking,11.53,03:37,468,326,693.0,0,0,tessin,46.005539,8.947092
3109,100093,Sentiero Cristallina - Etappe 1: Bignasco - San Carlo,3 - difficult,long-distance walking trail,12.73,04:00,650,440,942.0,3,5,tessin,46.34042,8.607609
3110,172481,Locarno-Forca di Dunzio,0 - no rating,Cycling,19.76,02:00,487,201,612.0,0,0,tessin,46.169739,8.798024
3111,40704,Vetta Monte Generoso - Roncapiano - Muggio,2 - medium,Hiking,5.7,03:00,346,634,1627.0,3,3,tessin,45.928051,9.018863
3112,126671,Rundtour von der St. Gotthard-Passhöhe zum Stausee Lucendro,2 - medium,Hiking,13.81,05:00,652,2012,2534.0,0,4,tessin,46.55542,8.566659
3113,172489,Tenero-Mergoscia,0 - no rating,Cycling,8.56,01:18,821,217,892.0,0,0,tessin,46.181602000000005,8.851473
3114,172480,Locarno-Valle Onsernone,0 - no rating,Cycling,29.08,06:02,1554,202,1157.0,0,0,tessin,46.168785,8.797228
3115,62439,Schleifenroute CH / Gotthardpass - Andermatt / Wanderung 2,3 - difficult,Hiking,11.83,03:22,76,1431,2111.0,0,5,tessin,46.555523,8.566927
3116,154416,Herbst im Valle Maggia - Etappe 1 - Coglio-Coglio,2 - medium,Hiking,6.92,02:30,300,341,533.0,3,2,tessin,46.269397999999995,8.683855
3117,58565,Drei Seen Wanderung,2 - medium,Hiking,10.6,04:00,550,1717,2077.0,3,3,tessin,46.527477000000005,8.672632
3118,172474,Locarno-Val Resa,0 - no rating,Cycling,9.45,02:28,719,203,809.0,0,0,tessin,46.170589,8.799164
3119,172485,Riazzino-Monti Motti,0 - no rating,Cycling,13.33,03:12,987,201,1087.0,0,0,tessin,46.175613,8.895887
3120,92278,Abenteuerparcours Bietschtalbrücke,2 - medium,Via ferrata,8.28,03:45,635,636,1021.0,0,4,wallis,46.307625,7.8003029999999995
3121,50215,Dorfwaldweg,1 - easy,Hiking,4.47,01:20,172,1406,1577.0,2,2,wallis,46.100086,7.781630000000001
3122,132700,Von der Belalp zur Nesselalp und nach Birgisch,2 - medium,Hiking,9.69,03:30,64,1078,2096.0,4,4,wallis,46.371604999999995,7.974285000000001
3123,586714,Helsana Trail : Crans-Montana blau,2 - medium,Trailrunning,5.12,00:51,78,1348,1426.0,2,3,wallis,46.303802000000005,7.480442
3124,258046,"""Tour du Val dAnniviers""",0 - no rating,long-distance walking trail,77.24,28:12,4974,1000,2856.0,0,0,wallis,46.260509000000006,7.5637289999999995
3125,51071,Riffelalpweg,2 - medium,Hiking,4.18,01:30,26,1664,2226.0,2,3,wallis,46.004829,7.753628999999999
3126,395857,"Forêt de Pfyn/Finges - Parcours ""Les collines"" (Zurich VitaParcours)",2 - medium,Hiking,4.55,01:27,148,542,599.0,3,4,wallis,46.293362,7.557208999999999
3127,179122,Weinweg: Branson - Saillon (Etappe 1),2 - medium,Hiking,12.03,03:30,223,460,625.0,2,3,wallis,46.125088,7.086061999999999
3128,82109,Gasenried - SAC Bordierhütte,3 - difficult,Hiking,7.76,05:00,1236,1658,2894.0,6,5,wallis,46.178921,7.8245119999999995
3129,51719,Über den Waldpfad zum Saumweg,3 - difficult,Hiking,16.91,06:00,1182,1331,2206.0,3,6,wallis,46.485622,8.266732000000001
3130,823068,Via Valais Cabane des Becs de Bosson - Cabane de Moiry (Etappe 4),2 - medium,Trailrunning,16.54,03:15,759,2251,2985.0,3,4,wallis,46.164074,7.516355
3131,16366,E-Bike-Tour,1 - easy,Cycling,18.78,02:30,550,1355,1790.0,2,2,wallis,46.401859,7.778164
3132,130858,Antronapass - Auf den Spuren der Händler,2 - medium,Hiking,8.09,04:00,939,1902,2838.0,4,4,wallis,46.089752000000004,7.963307
3133,82706,Wallis Velo Tour: Leukerbad - Oberwald (Etappe 3),3 - difficult,Cycling,98.99,06:00,2029,623,1495.0,5,4,wallis,46.379604,7.627242
3134,50572,Challenge Trail,1 - easy,Snowshoe,1.67,01:00,1,2815,3089.0,2,2,wallis,45.983212,7.782342999999999
3135,908545,Winterwanderweg Oberems,2 - medium,Winter hiking,3.2,01:55,235,1331,1600.0,2,3,wallis,46.282745,7.695568
3136,82167,Spektakuläre Alpinwanderung von Grächen zur SAC Bordierhütte,3 - difficult,Hiking,9.24,04:50,1283,1618,2898.0,5,5,wallis,46.195915,7.8388539999999995
3137,82702,Wallis Velo Tour: Le Bouveret - Sion (Etappe 10),2 - medium,Cycling,85.79,06:35,1179,374,1371.0,4,3,wallis,46.385712,6.853126
3138,132657,Simplonpass - Mäderlicka - Rothwald,2 - medium,Hiking,10.89,04:30,889,1749,2887.0,3,4,wallis,46.246708,8.029043
3139,834886,Laggintal,1 - easy,Cycling,5.39,00:30,188,1368,1555.0,0,2,wallis,46.195602,8.055374
3140,996861,"Blaue Piste ""La Jaune"" (Tour für Anfänger) / Rando Parc Morgins",1 - easy,Ski tour,4.26,01:30,580,1313,1894.0,1,1,wallis,46.236568,6.8567800000000005
3141,490544,Gspon-Trail,1 - easy,Snowshoe,3.44,01:21,186,1812,1988.0,2,2,wallis,46.225163,7.902203
3142,78096,Bike-Tour Matterhorn Valley Trail (Nr. 20),2 - medium,Mountainbike,38.22,03:30,120,647,1620.0,3,4,wallis,46.023682,7.748114
3143,960155,ZIN-DW - Cabane des Becs de Bosson,0 - no rating,Hiking,14.35,05:20,939,2128,2982.0,0,0,wallis,46.180695,7.55768
3144,130863,Familienerlebnis auf dem Hannig,1 - easy,Hiking,5.61,02:30,516,1818,2336.0,2,2,wallis,46.116428000000006,7.932386
3145,131948,Säumerromantik Grimselpass,1 - easy,Thematic route,25.64,08:15,353,625,2165.0,2,2,wallis,46.562073,8.338498
3146,107918,"""Val dAnniviers - Täler & Musts""",3 - difficult,Cycling,27.83,04:20,1147,523,1670.0,3,5,wallis,46.292034,7.533767999999999
3147,132605,Rundweg Simplon Dorf,1 - easy,Hiking,6.37,02:00,303,1220,1481.0,2,2,wallis,46.195644,8.055564
3148,212772,Trockener Steg to Zermatt,2 - medium,Hiking,9.47,03:30,3,1613,2922.0,2,3,wallis,45.970284,7.723116
3149,50673,Furi - Stafel,2 - medium,Winter hiking,4.87,01:40,339,1861,2200.0,3,4,wallis,46.001442,7.7315309999999995
3150,398541,Sentier viticole,1 - easy,Thematic route,6.62,01:52,136,560,660.0,0,1,wallis,46.29398,7.521589
3151,946939,Champéry - Rumières - Sur Cou,0 - no rating,Hiking,7.64,02:40,463,1026,1487.0,0,0,wallis,46.174953,6.870242999999999
3152,164057,Rundweg Ritzinger Feldkapelle,1 - easy,Winter hiking,2.26,00:45,68,1319,1384.0,0,2,wallis,46.457115,8.223653
3153,212811,Hotel Weisshorn to Zinal,2 - medium,Hiking,11.65,03:30,83,1687,2426.0,2,3,wallis,46.208218,7.617756
3154,205607,Winterwanderung von der Chiematte zur Bergstation Luftseilbahn,1 - easy,Winter hiking,1.53,00:30,60,2038,2098.0,1,1,wallis,46.370022,7.967558
3155,14412,Gebirgswald Circular Hike,2 - medium,Pilgrimage,9.68,03:05,675,1352,1945.0,2,4,wallis,46.399502000000005,7.772403999999999
3156,996859,17. Morgins - Savolaire,2 - medium,Snowshoe,6.48,03:00,343,1310,1648.0,2,3,wallis,46.237021999999996,6.857569
3157,179119,Durch das Vallon de They zu den Quellen der Vièze,2 - medium,Hiking,16.77,05:23,785,1313,2097.0,4,4,wallis,46.237109999999994,6.8566210000000005
3158,974661,Von Blatten bei Naters zum Aussichtspunkt,1 - easy,Hiking,1.08,00:20,24,1287,1341.0,1,1,wallis,46.359158,7.98387
3159,53512,Sonnenweg,2 - medium,Hiking,3.09,01:05,1,2582,3090.0,3,3,wallis,45.983238,7.782317999999999
3160,130904,Heimischgarte-Trail,2 - medium,Snowshoe,9.03,04:00,602,1487,2090.0,4,4,wallis,46.153168,7.928511
3161,593369,Wanderweg entlang der Vièze-Schluchten,1 - easy,Hiking,6.2,02:04,311,423,656.0,1,2,wallis,46.252163,6.946979
3162,164019,Fahrradgenuss auf dem Rottenweg,1 - easy,Cycling,24.97,02:00,115,1196,1376.0,2,2,wallis,46.530819,8.342672
3163,339422,Durch den Lärchwald von Blatten bei Naters auf die Belalp,1 - easy,Hiking,5.18,02:25,794,1339,2133.0,2,2,wallis,46.359417,7.984083999999999
3164,170839,Alpenpässeweg: Simplonpass - Gspon,3 - difficult,Hiking,22.79,07:00,824,1885,2483.0,0,5,wallis,46.244488,8.021495
3165,138936,Mountainbike-Route Stoneman Glaciara by Roland Stauder,3 - difficult,Mountainbike,122.94,19:50,4700,757,2592.0,5,6,wallis,46.429268,8.162402
3166,169250,Sentier des Chamois,3 - difficult,Hiking,12.99,05:30,765,1490,2649.0,5,5,wallis,46.080459999999995,7.269092999999999
3167,946949,15. Sentier des Röstis,0 - no rating,Snowshoe,6.69,02:30,338,1585,1856.0,0,0,wallis,46.206383,6.87378
3168,135553,Tour des Combins,0 - no rating,Hiking,107.25,48:12,6731,1340,3055.0,0,0,wallis,45.949154,7.208394999999999
3169,599056,Längfluh / Saas-Fee,2 - medium,Hiking,6.45,02:00,23,1783,2869.0,4,3,wallis,46.084270000000004,7.895821000000001
3170,8468,Lötschentaler Höhenweg (Fafleralp - Faldumalp),2 - medium,Hiking,16.6,05:00,883,1771,2139.0,2,2,wallis,46.434711,7.861860000000001
3171,84698,Der Gornergletscher im Wandel der Zeit (Nr. 17b),2 - medium,Thematic route,7.6,02:45,396,1828,2156.0,3,3,wallis,46.001422999999996,7.731536
3172,164037,Binntalwanderung,2 - medium,Hiking,13.92,04:15,657,1107,1400.0,2,4,wallis,46.411961,8.152329
3173,50937,Hörnliweg,3 - difficult,Hiking,4.29,02:15,693,2570,3260.0,5,5,wallis,45.991596,7.709289
3174,82710,Wallis Velo Tour: Sion - Crans-Montana (Etappe 1),3 - difficult,Cycling,59.08,04:00,2419,485,1542.0,4,5,wallis,46.227546999999994,7.359025
3175,80802,Valais Alpine Bike,3 - difficult,Mountainbike,139.63,20:00,5035,922,2172.0,3,5,wallis,46.096096,7.228961999999999
3176,16040,Breithorn,3 - difficult,Ski tour,36.0,14:30,3415,1530,3725.0,5,4,wallis,46.41964,7.819342
3177,776610,Val d‘Anniviers Tour,1 - easy,E-MTB,36.77,03:02,1007,1238,1771.0,2,4,wallis,46.133472,7.632610000000001
3178,586302,Rothwald - Furggubäumlicke - Alpe Veglia,3 - difficult,Hiking,12.88,10:00,969,1741,2687.0,4,5,wallis,46.279434,8.037905
3179,405168,"Rundwanderung von der Riederalp via Silbersand, Bischofssitz und zurück",2 - medium,Hiking,7.07,02:30,344,1909,2066.0,2,3,wallis,46.376163,8.026239
3180,519061,Tour de Mayentset,2 - medium,Mountainbike,21.51,03:18,793,864,1575.0,3,3,wallis,46.255432,7.307271000000001
3181,88344,Moos-Trail (Nr. F1),1 - easy,Mountainbike,1.26,00:10,0,1736,1836.0,2,2,wallis,46.001389,7.737132000000001
3182,50365,Täsch - Randa,1 - easy,Winter hiking,4.24,01:10,17,1406,1451.0,2,2,wallis,46.067677,7.775289999999999
3183,494824,Hannigalp Wannihorn Trail,3 - difficult,Snowshoe,2.34,01:27,476,2118,2620.0,5,5,wallis,46.2066,7.867953
3184,908541,Panorama-Trail,2 - medium,Snowshoe,3.41,01:30,142,1982,2121.0,3,2,wallis,46.259521,7.830348
3185,71973,The Matterhorn Trek,2 - medium,long-distance walking trail,46.49,17:10,3030,1620,3260.0,3,4,wallis,46.020714,7.746419
3186,771098,ZIN-DW - Moiry Glacier - Tour 2500 - Moiry Barrage,0 - no rating,Hiking,7.86,02:45,258,2249,2573.0,0,0,wallis,46.106544,7.578899000000001
3187,14711,Lötschenlücke,3 - difficult,High tour,35.64,08:55,2150,1535,3155.0,0,6,wallis,46.420066999999996,7.8200460000000005
3188,389972,Hannig Bergfahrt,2 - medium,Cycling,5.8,01:15,522,1818,2340.0,2,3,wallis,46.116398,7.9324
3189,490549,Waldegga Trail,2 - medium,Snowshoe,4.4,01:41,151,1892,2042.0,3,2,wallis,46.225193,7.902193
3190,81417,Leukerbad-Flüealp,1 - easy,Mountainbike,7.85,02:00,756,1381,2048.0,1,2,wallis,46.379554999999996,7.627151
3191,92255,Klettersteig Eggishorn,2 - medium,Via ferrata,1.36,03:00,285,2724,2869.0,0,2,wallis,46.427219,8.093119
3192,89366,Col de Champex – Mythische Alpenpässe,2 - medium,Cycling,10.72,01:15,870,626,1497.0,3,4,wallis,46.077286,7.075734
3193,767160,Via Valais Cabane des Aiguilles Rouges - Cabane des Becs de Bosson (Etappe 3),3 - difficult,Trailrunning,30.32,07:10,2120,1342,2984.0,4,5,wallis,46.057487,7.456157000000001
3194,309998,Gspon Panorama Bike,2 - medium,Mountainbike,24.05,02:46,412,672,2203.0,3,4,wallis,46.225182000000004,7.902196000000001
3195,946937,Croix-de-Culet - Lac Vert - Champéry,0 - no rating,Hiking,17.35,04:49,453,1033,2096.0,0,0,wallis,46.175224,6.845791
3196,383160,Hohsaas Bike-Trail,3 - difficult,Mountainbike,5.65,00:30,0,2400,3142.0,4,3,wallis,46.139637,7.991111
3197,164050,Urschgen Trail,1 - easy,Snowshoe,3.01,01:30,120,1322,1419.0,2,2,wallis,46.467201,8.24687
3198,50601,Schaliberg,2 - medium,Hiking,7.52,03:45,630,1400,2023.0,3,3,wallis,46.100071,7.78165
3199,170573,Haute Route van Chamonix naar Zermatt,0 - no rating,Hiking,117.54,54:11,8416,1089,2986.0,0,0,wallis,46.086086,7.223949
3200,130936,Klettersteig Jegihorn,2 - medium,Via ferrata,6.05,07:00,839,2399,3206.0,0,4,wallis,46.138615,7.964016
3201,120650,Freichirunde: von Fiesch auf den Schinerewysse,3 - difficult,Mountainbike,46.01,04:30,1543,990,2215.0,3,5,wallis,46.404041,8.135339
3202,7225,Champéry - Bonavau-Rossétan-Roc Coupé,0 - no rating,Hiking,12.1,05:00,621,1026,1564.0,3,3,wallis,46.175076000000004,6.870317
3203,120659,Rundwanderung von der Bettmeralp zu den Chatzulechern und zurück,2 - medium,Hiking,11.59,04:30,688,1924,2333.0,3,4,wallis,46.386379,8.05769
3204,82100,Grächen Wald- und Naturrundweg: Grächen - Hannigalp – Stafel – Chrütteribord - Lowizig – Dorf Grächen,2 - medium,Thematic route,7.24,02:30,219,1619,2254.0,3,4,wallis,46.2062,7.867682
3205,777931,Nesselloop Bike,2 - medium,Mountainbike,11.5,00:55,66,1091,2098.0,3,3,wallis,46.371845,7.974532000000001
3206,340887,Veros Schatzsuche: Belalp-Alpe Bell-Antoniuswald-Blatten bei Naters,2 - medium,Thematic route,4.62,01:32,4,1332,2098.0,4,4,wallis,46.371895,7.974674
3207,862973,SFT:  Gspon - Simplonpass,2 - medium,Hiking,23.46,07:00,928,1889,2483.0,0,3,wallis,46.225018,7.902289
3208,120800,Wanderung von der Bettmeralp via Bettmersee aufs Bettmerhorn,2 - medium,Hiking,6.69,03:15,866,1924,2787.0,3,3,wallis,46.386395,8.0577
3209,16958,Petersgrat,2 - medium,Ski tour,15.69,04:30,580,1530,3190.0,2,3,wallis,46.425694,7.758236
3210,394698,Wanderung über die Goms Bridge ins Musikdorf Ernen bis Fiesch,1 - easy,Hiking,4.77,01:30,106,1007,1233.0,2,2,wallis,46.410796999999995,8.151066
3211,157010,Via Francigena: Grand-St-Bernard - Echevennoz,2 - medium,Pilgrimage,15.12,04:35,58,1245,2484.0,0,3,wallis,45.868938,7.1710970000000005
3212,470000,"""Goldtoni - Alpenbogen A062 Le Buet-Relais dArpette""",3 - difficult,long-distance walking trail,23.52,09:10,2270,1345,2665.0,4,5,wallis,46.016449,6.918442
3213,175614,Von der Cabane Brunet zur Cabane FXB Panossière,2 - medium,Hiking,7.0,03:00,608,2076,2630.0,3,4,wallis,46.030258,7.274209
3214,361171,ZIN-MTB - MTB - Sorebois,2 - medium,Mountainbike,6.53,01:45,785,1652,2438.0,4,4,wallis,46.136288,7.626465
3215,120651,Wanderung von der Belalp über die Hängebrücke zur Riederalp,2 - medium,Hiking,11.43,05:00,604,1560,2133.0,4,4,wallis,46.371922,7.974707
3216,908542,Panorama–Winterwanderweg Moosalp,2 - medium,Winter hiking,18.36,05:30,527,1471,1802.0,3,3,wallis,46.238521999999996,7.853155999999999
3217,14860,Hockenhorn Hike (from Lauchernalp),3 - difficult,High tour,8.72,06:00,1305,1975,3215.0,0,5,wallis,46.411209,7.774082000000001
3218,459169,"Stadtrundfahrt mit dem ""Kleinen Simplon Express"" Brig-Glis-Naters",1 - easy,Hiking,5.25,00:25,58,671,724.0,0,1,wallis,46.316722999999996,7.988169999999999
3219,85392,Kneippweg Blitzingen,1 - easy,Thematic route,2.69,01:30,180,1288,1470.0,0,2,wallis,46.441738,8.201885
3220,14274,Kippel - Lauchernalp,2 - medium,Hiking,6.17,02:10,725,1385,2060.0,1,3,wallis,46.399136,7.771733
3221,339699,Mit Abkürzung von der Belalp aufs Sparrhorn,2 - medium,Hiking,1.6,01:30,349,2667,3016.0,4,4,wallis,46.397991,7.977726
3222,229772,Sommer Gommerlauf - Viertelmarathon,0 - no rating,Trailrunning,10.54,01:00,189,1339,1453.0,0,0,wallis,46.499462,8.301374000000001
3223,175509,Pfad der Sinne,1 - easy,Hiking,3.5,01:30,107,1683,1789.0,1,1,wallis,46.136353,7.242941
3224,812680,"Visperterminen, Hueoterhuesi",2 - medium,Snowshoe,7.83,03:00,314,1345,1660.0,3,3,wallis,46.258137,7.90286
3225,15206,Obers Färda,3 - difficult,High tour,5.88,02:35,1052,1370,2420.0,0,5,wallis,46.394073,7.759586
3226,862941,Helsana Trail Gelb,2 - medium,Trailrunning,15.05,02:40,475,1554,1939.0,2,4,wallis,46.110619,7.925681
3227,175728,Col de Crans-Montana,0 - no rating,Cycling,16.63,02:18,1281,523,1804.0,0,0,wallis,46.291882,7.534439999999999
3228,554974,Heidnisch Tossu,2 - medium,Hiking,7.63,02:50,381,1619,2512.0,4,3,wallis,46.206779,7.867895
3229,946935,01. Champoussin - Frâchette,2 - medium,Snowshoe,6.15,02:45,366,1411,1684.0,3,3,wallis,46.206184,6.867264
3230,196084,Vom Gemmipass zur Lämmerenhütte,1 - easy,Hiking,10.02,03:15,460,2207,2507.0,2,2,wallis,46.398251,7.616200999999999
3231,120744,Martisberg-Runde ab Fiesch über Riederalp und Bettmeralp,3 - difficult,Mountainbike,35.26,05:30,1292,1017,1937.0,4,5,wallis,46.403927,8.135286
3232,169498,Schneeschuhtrail Wasenalp / Hohliecht,2 - medium,Snowshoe,7.32,03:00,582,1649,2231.0,0,4,wallis,46.287163,8.044483999999999
3233,85384,Gommer Höhenweg: Oberwald - Bellwald,3 - difficult,Hiking,28.31,09:35,1129,1364,1789.0,4,6,wallis,46.530819,8.34278
3234,178559,Massaweg von Blatten bei Naters nach Mörel,2 - medium,Hiking,7.99,03:00,101,1190,1453.0,2,3,wallis,46.360302000000004,7.986778999999999
3235,586359,Von Saillon zur Hängebrücke von Farinet,1 - easy,Hiking,7.88,02:30,559,465,844.0,1,1,wallis,46.172321000000004,7.187568
3236,51818,Über fünf Alpen ins Rhonetal,3 - difficult,Hiking,19.34,06:00,841,643,2314.0,4,5,wallis,46.404404,7.740727000000001
3237,398486,Bisse Neuf ou Bénou,2 - medium,long-distance walking trail,10.71,03:15,232,758,1041.0,0,3,wallis,46.308803999999995,7.531363000000001
3238,179696,Valais Vélo Tour 2: Crans-Montana - Leukerbad,0 - no rating,Cycling,40.97,03:21,1298,540,1804.0,0,0,wallis,46.31237,7.480230000000001
3239,190945,Sion - Bisse de Clavau- Icogne,1 - easy,Hiking,12.13,03:53,472,564,1036.0,2,2,wallis,46.241108000000004,7.3608009999999995
3240,175727,Autour des petits lacs de Crans-Montana,0 - no rating,Cycling,10.06,00:51,183,1406,1587.0,0,0,wallis,46.312382,7.480239999999999
